191	Aside from the extraction of theoryneutral subcategorization lexicons   there has also been work in the automatic construction of lexical resources which comply with the principles of particular linguistic theories such as LTAG   CCG   and HPSG   Chen and VijayShanker    Xia    Hockenmaier   Bierner   and Baldridge    Nakanishi   Miyao   and Tsujii   	0
192	  The representation in Mohri and Pereira     is even more compact than ours for grammars that are not selfembedding	1
193	  This improvement of the covariation encoding can also be viewed as an instance of the program transformation technique referred to as deletion of clauses with a finitely failed body   Pettorossi and Proietti   	1
194	The reordering models we describe follow our previous work using function word models for translation   Setiawan et al     Setiawan et al    	2
195	Although there are other discussions of the paragraph as a central element of discourse   eg Chafe    Halliday and Hasan    Longacre    Haberlandt et al     all of them share a certain limitation in their formal techniques for analyzing paragraph structure	1
196	For example   such schema can serve as a mean to represent translation examples   or find structural correspondences for the purpose of transfer grammar learning   Menezes   Richardson       Aramaki et al       Watanabe et al       Meyers et al       Matsumoto et al       kaji et al      and examplebase machine translation EBMT   Sato   Nagao       Sato       Richardson et al       AlAdhaileh   Tang    	0
197	In corpus linguistics building such megacorpora is beyond the scope of individual researchers   and they are not easily accessible   Kennedy    :    unless the web is used as a corpus   Kilgarriff and Grefenstette    	0
198	Here   is an optimization precision   oc is a step size chosen with the strong Wolfe s rule   Nocedal and Wright   	5
199	See   Gomez     for a discussion	0
200	Figure    a   shows the framebased semantic representation for the utterance   What time is Analyze This playing   See   Nakatani and ChuCarroll     for how MIMIC s dialoguelevel knowledge is used to override default prosodic assignments for concepttospeech generation	0
201	For Berkeley system   we use the reported results from Durrett and Klein    	1
202	Instead   we will adopt the nomenclature of the Automatic Content Extraction program   NIST     : we will call the instances of textual references to objectsabstractions mentions   which can be either named   eg John Mayor    nominal   the president   or pronominal   she   it  	5
203	Such a component would serve as the first stage of a clinical question answering system   DemnerFushman and Lin     or summarization system   McKeown et al    	3
204	In the areas of Natural Language Processing   NLP   and computational linguistics   proposals have been made for using the computational Grid for dataintensive NLP and textmining for eScience   Carroll et al     Hughes et al    	0
205	Ingria     comprehensively compares different approaches to complementation within grammatical theory providing a touchstone against which the LDOCE scheme can be evaluated	1
206	To prove that our method is effective   we also make a comparison between the performances of our system and Xue and Palmer      Xue    	1
