unique_id,core_id,citing_title,citing_author,cited_title,cited_author,citation_context,citation_class_label,citation_influence_label
CC88,81765890,Neoadjuvant chemoradiation therapy with gemcitabine/cisplatin and surgery versus immediate surgery in resectable pancreatic cancer Results of the first prospective randomized phase II trial,Henriette Golcher,Impact of margin status on survival following pancreatoduodenectomy for cancer the Leeds Pathology Protocol LEEPP ,Menon,"Therefore, higher R0 resection rates after neoadjuvant treatment are expected to have an impact on survival [#AUTHOR_TAG,18,[28][29][30].",1,0
CC89,81765890,Neoadjuvant chemoradiation therapy with gemcitabine/cisplatin and surgery versus immediate surgery in resectable pancreatic cancer Results of the first prospective randomized phase II trial,Henriette Golcher,Rectal cancer ESMO Clinical Practice guidelines for diagnosis treatment and follow up,Glimelius,This progress was due to standardizing surgical therapy [3] worldwide and by the implementation of multimodal therapy #AUTHOR_TAG[5][6],1,0
CC90,81765890,Neoadjuvant chemoradiation therapy with gemcitabine/cisplatin and surgery versus immediate surgery in resectable pancreatic cancer Results of the first prospective randomized phase II trial,Henriette Golcher,Rectal cancer the Basingstoke experience of total mesorectal excision,Heald,This progress was due to standardizing surgical therapy #AUTHOR_TAG worldwide and by the implementation of multimodal therapy [4][5][6],1,0
CC91,81765890,Neoadjuvant chemoradiation therapy with gemcitabine/cisplatin and surgery versus immediate surgery in resectable pancreatic cancer Results of the first prospective randomized phase II trial,Henriette Golcher,Adjuvant chemotherapy with gemcitabine and long term outcomes among patients with resected pancreatic cancer the CONKO 001 randomized trial,Oettle,"The closest possible comparison of this trial is with adjuvant treatment, especially with the CONKO-001 trial conducted in the same population and with an observation arm [#AUTHOR_TAG,27]",1,1
CC92,82864389,Time scales in cognitive neuroscience,David Papo,Feedback modulates the temporal scale free dynamics of brain electrical activity in a hypothesis testing task,Buiatti,"Mittag-Leffler ( Bianco et al., 2007a) scaling, with stretched exponential relaxation  exp (t/)  at microscopic scales (t &lt; ), and asymptotical convergence to an inverse power law  [(t/)  ] for t , 0 &lt;  &lt; 1 ( Novikov et al., 1997;Linkenkaer-Hansen et al., 2001;Gong et al., 2002;Freeman et al., 2003;Stam and de Bruin, 2004;#AUTHOR_TAG et al., 2007;van de Ville et al., 2010;Freyer et al., 2012)",0,1
CC93,82864389,Time scales in cognitive neuroscience,David Papo,Brain music and non Poisson renewal processes,Bianco,"Mittag-Leffler ( #AUTHOR_TAG et al., 2007a) scaling, with stretched exponential relaxation  exp (t/)  at microscopic scales (t &lt; ), and asymptotical convergence to an inverse power law  [(t/)  ] for t , 0 &lt;  &lt; 1 ( Novikov et al., 1997;Linkenkaer-Hansen et al., 2001;Gong et al., 2002;Freeman et al., 2003;Stam and de Bruin, 2004;Buiatti et al., 2007;van de Ville et al., 2010;Freyer et al., 2012)",0,1
CC94,82864389,Time scales in cognitive neuroscience,David Papo,Modulation of scale free properties of brain activity in MEG,Zilber,"The break-down of scale invariance (Ciuciu et al., 2011#AUTHOR_TAG et al., 2012) is tantamount to velocity changes.One possible way to represent this is to assume that brain dynamics makes steps between given locations of its phase space, in which it dwells for a certain time, and that times between two consecutive steps are characterized by a given waiting-time distribution (WTD)",0,1
CC95,82864389,Time scales in cognitive neuroscience,David Papo,A fluctuating environment as a source of periodic modulation,Bianco,"Spatial extension introduces not only dynamical heterogeneity, i.e., a spatial distribution of time scales, but also time scales emerging from cooperative or competitive phenomena, which typically display regimes and unfold at scales different from those of spatially local components ( #AUTHOR_TAG et al., 2007b;Allegrini et al., 2011)",0,1
CC96,82864389,Time scales in cognitive neuroscience,David Papo,Violation of the fluctuationdissipation theorem in glassy systems basic notions and the numerical evidence,Crisanti,"Suitably modified versions of the FDT also hold for out-of-equilibrium systems ( Cugliandolo et al., 1997;#AUTHOR_TAG and Ritort, 2003;Pottier and Mauger, 2004;Allegrini et al., 2007;Aquino et al., 2007).On the other hand, the FDT allows conceptualizing cognitive processes as fields acting upon brain activity (Papo, 2013), whose response and associated time scales can be studied using response theory (Kubo, 1966)",0,1
CC97,82864389,Time scales in cognitive neuroscience,David Papo,Log wavelet leaders cumulant based multifractal analysis of EVI fMRI time series evidence of scaling in ongoing and evoked brain activity,Ciuciu,"The break-down of scale invariance (#AUTHOR_TAG et al., 2011Zilber et al., 2012) is tantamount to velocity changes.One possible way to represent this is to assume that brain dynamics makes steps between given locations of its phase space, in which it dwells for a certain time, and that times between two consecutive steps are characterized by a given waiting-time distribution (WTD)",0,1
CC98,82864389,Time scales in cognitive neuroscience,David Papo,The fluctuationdissipation theorem,Kubo,"This is a consequence of the fluctuation-dissipation theorem (FDT), which establishes a general relationship between the (equilibrium) internal autocorrelation C(t) of fluctuations of some observable of the system in the absence of the disturbance and the (non-equilibrium) response R(t) of a system to small external perturbations (#AUTHOR_TAG, 1966)",0,1
CC99,82864389,Time scales in cognitive neuroscience,David Papo,A canonical model of multistability and scaleinvariance in biological systems,Freyer,"Mittag-Leffler ( Bianco et al., 2007a) scaling, with stretched exponential relaxation  exp (t/)  at microscopic scales (t &lt; ), and asymptotical convergence to an inverse power law  [(t/)  ] for t , 0 &lt;  &lt; 1 ( Novikov et al., 1997;Linkenkaer-Hansen et al., 2001;Gong et al., 2002;Freeman et al., 2003;Stam and de Bruin, 2004;Buiatti et al., 2007;van de Ville et al., 2010;#AUTHOR_TAG et al., 2012)",0,1
CC100,30845790,Patients Experience of the Outcomes of Engaging in a Broadly Applicable Health Promotion Intervention for Individuals Facing Chronic Illness,Kristin Heggdal,Developing and Evaluating Complex Interventions The New Medical Research Council Guidance,Craig,Research DesignThe research design was based on Patton's [25] description of qualitative process evaluation and guidelines for the evaluation of complex interventions #AUTHOR_TAG,0,1
CC101,30845790,Patients Experience of the Outcomes of Engaging in a Broadly Applicable Health Promotion Intervention for Individuals Facing Chronic Illness,Kristin Heggdal,Utilizing Bodily Knowledge in Patients with Chronic Illness in the Promotion of Their Health A Grounded Theory Study,Heggdal,"The theory asserts that individuals with chronic illness have bodily knowledge that constitutes an important resource for coping and health, and that patient's bodily knowledge is developed through a dynamic, nonlinear process of learning and health-related change in interaction with the environment #AUTHOR_TAG",5,0
